['63925665.txt', '63925665_max.txt', 0.23529411764705882, 0.43241236187621046, -0.19711824422915164, 0.3333333333333333, 'ytgA']
['7751619.txt', '7751619_max.txt', 0.25925925925925924, 0.4539083692807501, -0.19464911002149088, 0.3950617283950617, 'yrbN']
['63925656.txt', '63925656_max.txt', 0.20833333333333334, 0.3911363748593207, -0.18280304152598734, 0.3125, 'ysaE']
['71004580.txt', '71004580_max.txt', 0.2631578947368421, 0.44412543372252705, -0.18096753898568496, 0.35526315789473684, 'ytgB']
['38094948.txt', '38094948_max.txt', 0.3333333333333333, 0.4953174517035505, -0.1619841183702172, 0.44444444444444453, 'ymdG']
['7751643.txt', '7751643_max.txt', 0.2857142857142857, 0.4451399447254996, -0.15942565901121392, 0.40079365079365087, 'yoeI']
['946224.txt', '946224_max.txt', 0.23333333333333334, 0.3917239113593421, -0.15839057802600875, 0.3111111111111111, 'tpr']
['63925628.txt', '63925628_max.txt', 0.36363636363636365, 0.5173193955494155, -0.15368303191305188, 0.47727272727272724, 'ybgV']
['63925651.txt', '63925651_max.txt', 0.2857142857142857, 0.43387140583788425, -0.14815712012359855, 0.3452380952380952, 'yhgO']
['945718.txt', '945718_max.txt', 0.2912621359223301, 0.4377363787913017, -0.1464742428689716, 0.3673139158576051, 'ymfJ']
['63925661.txt', '63925661_max.txt', 0.3, 0.44264959281322275, -0.14264959281322276, 0.3708333333333334, 'yicU']
['7751638.txt', '7751638_max.txt', 0.30952380952380953, 0.4507782887715177, -0.14125447924770818, 0.3869047619047619, 'yqfG']
['944962.txt', '944962_max.txt', 0.3026315789473684, 0.4436688611929899, -0.1410372822456215, 0.3760964912280702, 'ykgL']
['63925633.txt', '63925633_max.txt', 0.3023255813953488, 0.4346777326334275, -0.1323521512380787, 0.36821705426356593, 'ymiD']
['63925662.txt', '63925662_max.txt', 0.32, 0.44923373677814166, -0.12923373677814165, 0.38, 'ysdE']
['38094950.txt', '38094950_max.txt', 0.35135135135135137, 0.4781422073930319, -0.12679085604168056, 0.41441441441441434, 'ymgL']
['38094980.txt', '38094980_max.txt', 0.32142857142857145, 0.4449613531113235, -0.12353278168275206, 0.3928571428571428, 'idlP']
['948616.txt', '948616_max.txt', 0.3076923076923077, 0.42302124508657735, -0.11532893739426964, 0.3525641025641026, 'hokD']
['947549.txt', '947549_max.txt', 0.3125, 0.427413341220491, -0.11491334122049102, 0.3515625, 'relE']
['63925658-2.txt', '63925658-2_max.txt', 0.28, 0.39430050884273693, -0.1143005088427369, 0.31999999999999995, 'yibX']
['63925643.txt', '63925643_max.txt', 0.4, 0.5091643806284697, -0.10916438062846967, 0.44166666666666665, 'evgL']
['38094962.txt', '38094962_max.txt', 0.3181818181818182, 0.42524126013734537, -0.10705944195552719, 0.35984848484848475, 'ynfR']
['945729.txt', '945729_max.txt', 0.35185185185185186, 0.4573023334644554, -0.10545048161260356, 0.39043209876543206, 'iraM']
['948801.txt', '948801_max.txt', 0.28431372549019607, 0.3894066069847329, -0.10509288149453683, 0.33333333333333337, 'ydfV']
['946615.txt', '946615_max.txt', 0.2978723404255319, 0.3988750040497391, -0.10100266362420718, 0.34219858156028365, 'yehE']
['2847682.txt', '2847682_max.txt', 0.30952380952380953, 0.4090834608340883, -0.09955965131027877, 0.3472222222222222, 'blr']
['945705.txt', '945705_max.txt', 0.32926829268292684, 0.42512126711795784, -0.09585297443503099, 0.3526422764227643, 'xisE']
['946758.txt', '946758_max.txt', 0.352112676056338, 0.4479516162302239, -0.09583894017388589, 0.3755868544600938, 'alpA']
['948288.txt', '948288_max.txt', 0.29411764705882354, 0.3898873805423268, -0.09576973348350326, 0.3284313725490196, 'rhoL']
['947566.txt', '947566_max.txt', 0.3394495412844037, 0.4350309842140425, -0.09558144292963883, 0.36850152905198763, 'ybfB']
['63925652.txt', '63925652_max.txt', 0.4, 0.49425838274669265, -0.09425838274669263, 0.425, 'yhgP']
['948148.txt', '948148_max.txt', 0.3047619047619048, 0.39889458901362373, -0.09413268425171895, 0.333531746031746, 'waaL']
['5061515.txt', '5061515_max.txt', 0.3275862068965517, 0.4205455429635019, -0.09295933606695017, 0.3477011494252874, 'ymgI']
['946922.txt', '946922_max.txt', 0.3598130841121495, 0.4523953412351685, -0.09258225712301899, 0.3847352024922117, 'yffL']
['945715.txt', '945715_max.txt', 0.30973451327433627, 0.402034411405169, -0.09229989813083272, 0.3466076696165193, 'ymfM']
['947336.txt', '947336_max.txt', 0.3561643835616438, 0.4474906900515071, -0.09132630648986328, 0.3995433789954337, 'ygeI']
